津A15785,2020-02-04 14:42:04.650536,2020-02-04 14:53:04.650536,2020-02-04 14:50:52.650536,0092,1580799052,34,16f58ef262098a9b8e2520137d4dc82d,285.00
津A38820,2020-02-03 20:01:51.650536,2020-02-03 20:17:51.650536,2020-02-03 20:14:39.650536,0189,1580732079,33,4f2ca73d37d7467f72cbf19278822e6f,482.00
津A28866,2020-02-03 00:17:32.650536,2020-02-03 00:29:32.650536,2020-02-03 00:27:08.650536,0192,1580660828,30,0bea47fd6601f12828ea92cb2b4c5b57,388.00
津A36650,2020-02-03 15:48:36.650536,2020-02-03 16:03:36.650536,2020-02-03 16:00:36.650536,0016,1580716836,33,0449e1fd218bfbc64291718ccb631bea,242.00
津A45522,2020-02-03 17:05:49.650536,2020-02-03 17:31:49.650536,2020-02-03 17:26:37.650536,0122,1580721997,32,b091f1b3e012d915454e3dea5759bcd8,263.00
津A35203,2020-02-03 01:47:01.650536,2020-02-03 02:11:01.650536,2020-02-03 02:06:13.650536,0023,1580666773,32,1203fffbccb5751f3dca238d3080764d,301.00
津A30188,2020-02-03 02:46:49.650536,2020-02-03 02:55:49.650536,2020-02-03 02:54:01.650536,0168,1580669641,31,b42627c0ad03e8ca25a3a68c02b11c9f,253.00
津A41207,2020-02-03 23:30:36.650536,2020-02-03 23:41:36.650536,2020-02-03 23:39:24.650536,0061,1580744364,31,ea27521be832d9a68f38a4e2f302a1d0,439.00
津A15764,2020-02-03 20:13:22.650536,2020-02-03 20:31:22.650536,2020-02-03 20:27:46.650536,0165,1580732866,35,fe24d9d3d6d7720a1cc9c2e42ad299c2,256.00
津A22069,2020-02-03 14:15:54.650536,2020-02-03 14:37:54.650536,2020-02-03 14:33:30.650536,0154,1580711610,32,2d581b3f43a2cdb1555042be86494ff6,234.00
津A33760,2020-02-03 01:54:52.650536,2020-02-03 02:08:52.650536,2020-02-03 02:06:04.650536,0151,1580666764,33,c122ed08a095cf2ebdfb874c0d5658f3,461.00
津A86462,2020-02-02 21:49:52.650536,2020-02-02 22:06:52.650536,2020-02-02 22:03:28.650536,0067,1580652208,30,a26fa9073816189958062b955c12df42,434.00
津A28743,2020-02-02 02:26:25.650536,2020-02-02 02:48:25.650536,2020-02-02 02:44:01.650536,0071,1580582641,31,994bf43050fb2f23d88c74f71e809aec,298.00
津A75630,2020-02-02 18:45:31.650536,2020-02-02 18:58:31.650536,2020-02-02 18:55:55.650536,0012,1580640955,32,826b7e296c4c9883a17970394d7cbc20,286.00
津A48082,2020-02-02 13:27:52.650536,2020-02-02 13:34:52.650536,2020-02-02 13:33:28.650536,0193,1580621608,31,84f45d37f72d3847d63d12b434ec7bcd,247.00
津A40272,2020-02-02 21:25:50.650536,2020-02-02 21:46:50.650536,2020-02-02 21:42:38.650536,0100,1580650958,34,0e2d98978f5e384e6feac24459fe14b9,342.00
津A12913,2020-02-02 02:27:44.650536,2020-02-02 02:53:44.650536,2020-02-02 02:48:32.650536,0173,1580582912,31,dce9ad5dbef80ad12865c916cb0619be,395.00
津A19471,2020-02-02 14:40:12.650536,2020-02-02 14:48:12.650536,2020-02-02 14:46:36.650536,0147,1580625996,33,733b27e10ac5a012baadf45f01918766,318.00
津A12592,2020-02-02 19:34:12.650536,2020-02-02 19:45:12.650536,2020-02-02 19:43:00.650536,0037,1580643780,32,179daede731731bfdbadb2a6b34e5450,223.00
津A20072,2020-02-02 16:39:41.650536,2020-02-02 16:55:41.650536,2020-02-02 16:52:29.650536,0178,1580633549,35,64df523552d0b39e6457a94225f3e486,227.00
津A14562,2020-02-02 14:36:19.650536,2020-02-02 14:51:19.650536,2020-02-02 14:48:19.650536,0057,1580626099,33,be98cac16a3adcf0cc242eda6c78666d,431.00
津A47825,2020-02-01 22:44:58.650536,2020-02-01 22:52:58.650536,2020-02-01 22:51:22.650536,0063,1580568682,30,50175f880d67ac4d003149e4d0b05edf,267.00
津A96117,2020-02-01 10:51:55.650536,2020-02-01 11:21:55.650536,2020-02-01 11:15:55.650536,0149,1580526955,30,c95f3b00be8c47263916f674b9c6229f,362.00
津A16250,2020-02-01 03:15:25.650536,2020-02-01 03:21:25.650536,2020-02-01 03:20:13.650536,0192,1580498413,34,893da3a958e74e8e78ee34d8394c99ac,497.00
津A16150,2020-02-01 07:50:41.650536,2020-02-01 08:01:41.650536,2020-02-01 07:59:29.650536,0018,1580515169,33,4b4e7731d7aa4b8c83febaec0030c424,291.00
津A18200,2020-02-01 05:24:00.650536,2020-02-01 05:44:00.650536,2020-02-01 05:40:00.650536,0032,1580506800,32,3165f90ded551291e59bd49028ace33e,447.00
津A44416,2020-02-01 16:17:18.650536,2020-02-01 16:46:18.650536,2020-02-01 16:40:30.650536,0085,1580546430,31,e75e57712c082fbe7ada995e1a3feaff,416.00
津A39747,2020-02-01 11:14:12.650536,2020-02-01 11:31:12.650536,2020-02-01 11:27:48.650536,0037,1580527668,35,14e7ea2e0e08cc3e476fc061153b49b8,485.00
津A32439,2020-02-01 10:58:49.650536,2020-02-01 11:22:49.650536,2020-02-01 11:18:01.650536,0113,1580527081,34,241c99f09fe30bb4ad8ad41c550b1964,314.00
津A85135,2020-02-01 23:59:10.650536,2020-02-02 00:04:10.650536,2020-02-02 00:03:10.650536,0033,1580572990,33,fff5d57b2e94fe55f089588187cda41e,242.00
津A63818,2020-02-01 08:20:17.650536,2020-02-01 08:30:17.650536,2020-02-01 08:28:17.650536,0114,1580516897,32,f19693ac38dbcd91b6fc6a38f2fdb388,316.00
津A17412,2020-01-31 04:22:58.650536,2020-01-31 04:37:58.650536,2020-01-31 04:34:58.650536,0166,1580416498,30,3686533f4fa3cd90669cb718e6ef152b,485.00
津A27156,2020-01-31 08:56:53.650536,2020-01-31 09:20:53.650536,2020-01-31 09:16:05.650536,0186,1580433365,34,4e371c99f42dc855f288a5f8e3cf8f4e,406.00
津A37097,2020-01-31 20:34:37.650536,2020-01-31 20:47:37.650536,2020-01-31 20:45:01.650536,0135,1580474701,35,2a1f729601a8b1c2383ebb9da0d810a7,243.00
津A10489,2020-01-31 20:36:00.650536,2020-01-31 20:51:00.650536,2020-01-31 20:48:00.650536,0187,1580474880,31,4c905e1136557025d3813b439beb06b2,360.00
津A94163,2020-01-31 08:16:14.650536,2020-01-31 08:23:14.650536,2020-01-31 08:21:50.650536,0087,1580430110,35,ae3551f1ab2685d8bcb16597d538d817,490.00
津A47511,2020-01-31 12:23:04.650536,2020-01-31 12:47:04.650536,2020-01-31 12:42:16.650536,0042,1580445736,32,5a6158e4a8e88d6b921fbbc95a6fc6bb,453.00
津A20055,2020-01-31 23:59:32.650536,2020-02-01 00:09:32.650536,2020-02-01 00:07:32.650536,0177,1580486852,30,116df477d8c0b3fff19e26a2ac2dfde7,417.00
津A40914,2020-01-31 11:42:55.650536,2020-01-31 11:51:55.650536,2020-01-31 11:50:07.650536,0084,1580442607,30,5587263ebfae11d0754f72b505fdc0c1,304.00
津A39682,2020-01-31 13:41:17.650536,2020-01-31 14:09:17.650536,2020-01-31 14:03:41.650536,0054,1580450621,35,eb162814e30c4a85dcda91713e3d086f,256.00
津A57942,2020-01-31 21:47:12.650536,2020-01-31 22:07:12.650536,2020-01-31 22:03:12.650536,0059,1580479392,30,b82f10b7eb34ec8bd8683d8c8d769857,352.00
津A47850,2020-01-30 13:33:16.650536,2020-01-30 14:03:16.650536,2020-01-30 13:57:16.650536,0140,1580363836,30,5571e97bd29aa603d821699454db479a,333.00
津A20776,2020-01-30 22:19:24.650536,2020-01-30 22:45:24.650536,2020-01-30 22:40:12.650536,0129,1580395212,33,94b52a48a0c39cf7acd23dd77f069fba,424.00
津A38398,2020-01-30 20:08:49.650536,2020-01-30 20:38:49.650536,2020-01-30 20:32:49.650536,0026,1580387569,30,dd29dcc4307644d105f5d360d5abf3e6,484.00
津A29621,2020-01-30 14:20:23.650536,2020-01-30 14:39:23.650536,2020-01-30 14:35:35.650536,0011,1580366135,34,6208cad7504792cf56f1aae3031fc5bc,474.00
津A21033,2020-01-30 08:42:53.650536,2020-01-30 08:52:53.650536,2020-01-30 08:50:53.650536,0175,1580345453,31,b74e9cf63ec7f29553bd64959a0bf7a0,435.00
津A44504,2020-01-30 19:29:02.650536,2020-01-30 19:57:02.650536,2020-01-30 19:51:26.650536,0038,1580385086,33,2bdaccaa072891d4eda2abc896282257,496.00
津A33405,2020-01-30 16:22:23.650536,2020-01-30 16:35:23.650536,2020-01-30 16:32:47.650536,0146,1580373167,32,d11963fbb880ac7816797325fdfee81e,473.00
津A12371,2020-01-30 16:32:50.650536,2020-01-30 16:42:50.650536,2020-01-30 16:40:50.650536,0055,1580373650,33,08dccc07a61754619d5d7a2febae6ea2,215.00
津A31471,2020-01-30 17:54:17.650536,2020-01-30 18:22:17.650536,2020-01-30 18:16:41.650536,0194,1580379401,35,035a083bbd7a7a3a371100f6c576fd39,438.00
津A18197,2020-01-30 17:28:40.650536,2020-01-30 17:43:40.650536,2020-01-30 17:40:40.650536,0107,1580377240,35,3aa2fda898b85a911177b62f9c7e1fb6,320.00
津A20856,2020-01-29 06:32:17.650536,2020-01-29 06:39:17.650536,2020-01-29 06:37:53.650536,0152,1580251073,33,92226e848e13f802d6dd1029c6146701,421.00
津A44995,2020-01-29 01:43:49.650536,2020-01-29 02:00:49.650536,2020-01-29 01:57:25.650536,0085,1580234245,31,ffcc4136767719579f86fd91ccdef42b,260.00
津A30980,2020-01-29 02:29:30.650536,2020-01-29 02:47:30.650536,2020-01-29 02:43:54.650536,0143,1580237034,34,a4547ae61dd44da8557ffdb41a2c77cf,374.00
津A18549,2020-01-29 07:11:48.650536,2020-01-29 07:28:48.650536,2020-01-29 07:25:24.650536,0089,1580253924,32,d39b7333e6dee98fa453856da6843f30,255.00
津A32506,2020-01-29 03:02:06.650536,2020-01-29 03:20:06.650536,2020-01-29 03:16:30.650536,0188,1580238990,31,ae41e61e4c63bf3a6632dd251a535b89,335.00
津A13399,2020-01-29 21:23:21.650536,2020-01-29 21:32:21.650536,2020-01-29 21:30:33.650536,0023,1580304633,31,344055c76a8ab0db2488b5ecfcc19b0d,466.00
津A24098,2020-01-29 23:50:49.650536,2020-01-30 00:09:49.650536,2020-01-30 00:06:01.650536,0189,1580313961,34,3d9a0abe6384c44af4f8a4c003c4d687,376.00
津A38764,2020-01-29 02:11:54.650536,2020-01-29 02:20:54.650536,2020-01-29 02:19:06.650536,0197,1580235546,31,b1d927f02f1a518a08119339558bee57,327.00
津A19004,2020-01-29 13:15:31.650536,2020-01-29 13:42:31.650536,2020-01-29 13:37:07.650536,0037,1580276227,35,2b7b797eeded975a1198ce4935abbba1,203.00
津A11310,2020-01-29 04:08:39.650536,2020-01-29 04:20:39.650536,2020-01-29 04:18:15.650536,0133,1580242695,30,276c9943cf5e5659151bd425ce5c0477,362.00
津A10159,2020-01-28 07:30:17.650536,2020-01-28 07:58:17.650536,2020-01-28 07:52:41.650536,0001,1580169161,30,c7b4adc7e8be87f410789e47fc7c29c9,428.00
津A44690,2020-01-28 07:47:46.650536,2020-01-28 08:17:46.650536,2020-01-28 08:11:46.650536,0074,1580170306,30,571260267f380298019616cbd3ee3b91,214.00
津A30600,2020-01-28 01:54:33.650536,2020-01-28 02:14:33.650536,2020-01-28 02:10:33.650536,0082,1580148633,32,345054fe0aefccc406daee3d7c99cfe6,488.00
津A20051,2020-01-28 20:00:04.650536,2020-01-28 20:14:04.650536,2020-01-28 20:11:16.650536,0018,1580213476,31,63cf0b18419f93cdcd0924a1ca554b62,461.00
津A37695,2020-01-28 01:57:42.650536,2020-01-28 02:16:42.650536,2020-01-28 02:12:54.650536,0021,1580148774,31,ddd1702d406f7e6a32e94c10d8835c3d,404.00
津A41700,2020-01-28 08:18:13.650536,2020-01-28 08:33:13.650536,2020-01-28 08:30:13.650536,0138,1580171413,31,f798197e7bd8d1abdcffd157b183cb29,493.00
津A55979,2020-01-28 08:31:01.650536,2020-01-28 08:44:01.650536,2020-01-28 08:41:25.650536,0021,1580172085,32,7ececc57fb9986652e5be8d66166c24f,258.00
津A17464,2020-01-28 13:41:48.650536,2020-01-28 13:48:48.650536,2020-01-28 13:47:24.650536,0106,1580190444,31,9bc6f988b8e6efa623b8284f68ea4e4b,314.00
津A44332,2020-01-28 10:41:13.650536,2020-01-28 11:00:13.650536,2020-01-28 10:56:25.650536,0048,1580180185,34,79c461f18fd3c9a2dd7877dac43c241b,479.00
津A31028,2020-01-28 17:08:19.650536,2020-01-28 17:25:19.650536,2020-01-28 17:21:55.650536,0012,1580203315,33,0c386e97abfec2c113bef8b9d9cb2730,287.00
津A25092,2020-01-27 04:01:20.650536,2020-01-27 04:07:20.650536,2020-01-27 04:06:08.650536,0172,1580069168,35,58243f540bb528686bf739b237b44571,294.00
津A33737,2020-01-27 22:56:06.650536,2020-01-27 23:08:06.650536,2020-01-27 23:05:42.650536,0080,1580137542,32,cb4ee1be9a136235e28b83cbe6fd0d84,312.00
津A10906,2020-01-27 14:55:38.650536,2020-01-27 15:00:38.650536,2020-01-27 14:59:38.650536,0141,1580108378,31,b6c320183b4fb5cab12cdde26e11ca93,264.00
津A28894,2020-01-27 13:26:22.650536,2020-01-27 13:44:22.650536,2020-01-27 13:40:46.650536,0094,1580103646,30,ecc8ae94fe23855e078cc1d6363003cb,467.00
津A60654,2020-01-27 18:43:37.650536,2020-01-27 18:53:37.650536,2020-01-27 18:51:37.650536,0015,1580122297,32,774016e72b5154bf7cb1f4506ca72f98,249.00
津A49432,2020-01-27 07:09:30.650536,2020-01-27 07:32:30.650536,2020-01-27 07:27:54.650536,0087,1580081274,31,c7056cc0b664498471e5fac41e03a5cf,327.00
津A60457,2020-01-27 08:42:48.650536,2020-01-27 09:10:48.650536,2020-01-27 09:05:12.650536,0026,1580087112,35,48143a78e07516725d37ffe3cf2c8289,449.00
津A48576,2020-01-27 16:42:13.650536,2020-01-27 17:00:13.650536,2020-01-27 16:56:37.650536,0026,1580115397,33,70bbd0e0928ed00bb3e03a46bad7bb26,412.00
津A40097,2020-01-27 07:45:02.650536,2020-01-27 08:05:02.650536,2020-01-27 08:01:02.650536,0187,1580083262,30,16945ba296561aee0aff7e0443e03bfe,305.00
津A27850,2020-01-27 03:14:07.650536,2020-01-27 03:20:07.650536,2020-01-27 03:18:55.650536,0080,1580066335,32,5697b6314831c7c1cfcb2bae59705e86,368.00
津A32430,2020-01-26 10:25:14.650536,2020-01-26 10:33:14.650536,2020-01-26 10:31:38.650536,0155,1580005898,33,020219e468c66ac89aaa7a39b2783cec,208.00
津A22395,2020-01-26 03:59:19.650536,2020-01-26 04:10:19.650536,2020-01-26 04:08:07.650536,0015,1579982887,35,05d196d09635b6d0a8d98c18973a64a7,202.00
津A22703,2020-01-26 03:54:07.650536,2020-01-26 04:19:07.650536,2020-01-26 04:14:07.650536,0005,1579983247,31,bbc04ab9414b30d2ff5b05ee4db1b364,463.00
津A39073,2020-01-26 12:15:18.650536,2020-01-26 12:30:18.650536,2020-01-26 12:27:18.650536,0072,1580012838,33,39a501ad6f811b89e461239c8c55c01d,269.00
津A27831,2020-01-26 15:40:51.650536,2020-01-26 15:50:51.650536,2020-01-26 15:48:51.650536,0012,1580024931,32,6e80cf5bd08049110045a087a2bf1c31,263.00
津A28229,2020-01-26 11:05:40.650536,2020-01-26 11:26:40.650536,2020-01-26 11:22:28.650536,0143,1580008948,31,af6452a020bffc00b55ac8a077488d54,392.00
津A11332,2020-01-26 08:15:30.650536,2020-01-26 08:20:30.650536,2020-01-26 08:19:30.650536,0086,1579997970,30,dadbbb2f7d9fc03e6722ac887e38b6af,423.00
津A45539,2020-01-26 17:07:20.650536,2020-01-26 17:35:20.650536,2020-01-26 17:29:44.650536,0089,1580030984,34,ca62edc7aa48310499cdf22981b5dab4,376.00
津A30050,2020-01-26 09:03:46.650536,2020-01-26 09:17:46.650536,2020-01-26 09:14:58.650536,0148,1580001298,34,f9b11dc4ddaadbc8f62fc1c27dd34586,208.00
津A19235,2020-01-26 16:49:23.650536,2020-01-26 16:54:23.650536,2020-01-26 16:53:23.650536,0000,1580028803,33,013153601128c7a02f2b3bd3b7aa4c77,279.00
津A26400,2020-01-25 14:51:05.650536,2020-01-25 15:02:05.650536,2020-01-25 14:59:53.650536,0043,1579935593,33,e4954777601ab7e68e3fbec5114dc979,449.00
津A76398,2020-01-25 14:28:01.650536,2020-01-25 14:48:01.650536,2020-01-25 14:44:01.650536,0152,1579934641,34,f9d650becf4dcde119ec600eb4dff854,289.00
津A48466,2020-01-25 15:25:48.650536,2020-01-25 15:51:48.650536,2020-01-25 15:46:36.650536,0007,1579938396,30,121432e4bc556d7baedf803802877016,490.00
津A22172,2020-01-25 09:35:12.650536,2020-01-25 09:56:12.650536,2020-01-25 09:52:00.650536,0191,1579917120,35,af96fdac6a4ba00c47537fba1633f87f,279.00
津A18140,2020-01-25 08:11:16.650536,2020-01-25 08:39:16.650536,2020-01-25 08:33:40.650536,0186,1579912420,30,ef41481fa5bb495c4bb8650cf5657e31,405.00
津A42813,2020-01-25 05:22:32.650536,2020-01-25 05:50:32.650536,2020-01-25 05:44:56.650536,0195,1579902296,31,11e81d34810c8311606aa333f8b436de,379.00
津A16323,2020-01-25 06:33:29.650536,2020-01-25 06:55:29.650536,2020-01-25 06:51:05.650536,0104,1579906265,35,10c36ab03e7acaf658bffb7a73277b83,490.00
津A47755,2020-01-25 18:47:29.650536,2020-01-25 19:03:29.650536,2020-01-25 19:00:17.650536,0093,1579950017,34,a9ba9ee62253aa6672816a0fdaaae2b2,310.00
津A37726,2020-01-25 20:14:36.650536,2020-01-25 20:36:36.650536,2020-01-25 20:32:12.650536,0154,1579955532,33,81221bd99cd3cf4a38deae3704e36856,424.00
津A48177,2020-01-25 21:52:55.650536,2020-01-25 22:04:55.650536,2020-01-25 22:02:31.650536,0186,1579960951,34,4bbf63d5b29805f2f9f9966925340a51,457.00
津A24189,2020-01-24 03:44:43.650536,2020-01-24 03:57:43.650536,2020-01-24 03:55:07.650536,0171,1579809307,34,b3312af163fc77e03e0423abc51210f9,433.00
津A48551,2020-01-24 18:09:01.650536,2020-01-24 18:31:01.650536,2020-01-24 18:26:37.650536,0057,1579861597,30,b2952a9c6f433db6b796e4e7399eb627,285.00
津A77480,2020-01-24 22:36:53.650536,2020-01-24 22:58:53.650536,2020-01-24 22:54:29.650536,0118,1579877669,30,7c0ee1d45583c13d0d8ebad9ce5c8655,493.00
津A26490,2020-01-24 20:24:06.650536,2020-01-24 20:47:06.650536,2020-01-24 20:42:30.650536,0145,1579869750,34,3e388e2ffd65992bbf19012f709deb63,337.00
津A31463,2020-01-24 06:35:42.650536,2020-01-24 06:56:42.650536,2020-01-24 06:52:30.650536,0058,1579819950,30,b896c333c42d9a866a3cb2774e7eb258,346.00
津A24603,2020-01-24 21:14:57.650536,2020-01-24 21:19:57.650536,2020-01-24 21:18:57.650536,0046,1579871937,35,e20b9c3d0e53c2116d8c8902c3822139,309.00
津A20506,2020-01-24 19:51:05.650536,2020-01-24 20:07:05.650536,2020-01-24 20:03:53.650536,0019,1579867433,35,da7aaee6b6a5d9373c8497b6ee60ef10,404.00
津A11763,2020-01-24 11:25:22.650536,2020-01-24 11:52:22.650536,2020-01-24 11:46:58.650536,0101,1579837618,32,82acc7503149819241a8e91d38ad4f7d,345.00
津A47311,2020-01-24 02:10:55.650536,2020-01-24 02:18:55.650536,2020-01-24 02:17:19.650536,0025,1579803439,32,54420a98ca43d1a250731cfdc03f7587,322.00
津A34242,2020-01-24 23:08:18.650536,2020-01-24 23:37:18.650536,2020-01-24 23:31:30.650536,0095,1579879890,31,da5d90f7ce625e19edb7f28c0f009d5d,472.00
津A47842,2020-01-23 16:38:06.650536,2020-01-23 17:07:06.650536,2020-01-23 17:01:18.650536,0073,1579770078,30,77aefc6a12b2910b84f7214b67c9aecf,327.00
津A26968,2020-01-23 13:24:37.650536,2020-01-23 13:41:37.650536,2020-01-23 13:38:13.650536,0128,1579757893,30,7e98174604a73cc4b7c7129f9bb6c464,340.00
津A52464,2020-01-23 12:11:53.650536,2020-01-23 12:29:53.650536,2020-01-23 12:26:17.650536,0013,1579753577,35,092413d25520ec06ea9b488f46a2864d,213.00
津A31714,2020-01-23 16:22:16.650536,2020-01-23 16:52:16.650536,2020-01-23 16:46:16.650536,0127,1579769176,30,49f2f3e69f6aed9e7800ee3038c2296b,391.00
津A40409,2020-01-23 04:59:49.650536,2020-01-23 05:17:49.650536,2020-01-23 05:14:13.650536,0149,1579727653,33,ab6d234f05c2bd25213bc521fab3f7ea,396.00
津A13156,2020-01-23 04:47:43.650536,2020-01-23 05:00:43.650536,2020-01-23 04:58:07.650536,0125,1579726687,32,c2bba5618ed0d8f33b9c69d1cb87d0a2,217.00
津A99450,2020-01-23 18:32:07.650536,2020-01-23 18:57:07.650536,2020-01-23 18:52:07.650536,0074,1579776727,30,3cdad25060264eeb816b650f252fd67f,471.00
